"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3695.02589521726","3986.96509089215","4233.74633254055","4140.74789405006","4177.85574715354","4301.67057808365","4384.45436792461","4508.24765044742","4572.39749985562","4676.31620819926","4843.77985313021","4926.72560428649","5170.29545135653","5433.74356805143","6198.65908802926","6481.35546339326","7059.35791423329","7618.26152846987","7828.91969630496","7798.28270132615","8206.85760461263","8626.8235768854","9028.01700082919","9405.25066166628","9736.13958264594","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585.359911988625","600.489766043203","555.554958788485","557.843169983001","572.431897761351","578.922670645027","588.29268857947","593.005103835787","638.206232321045","621.140404060895","603.828245773624","637.72781299939","642.985963046209","665.717488671444","659.982064266357","686.036864769995","720.859439568179","735.371584442058","791.317897650986","761.990918654732","804.05102538486","807.193020889675","882.845261633837","900.151133532993","937.750299880892","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958.68379158902","1960.76699117522","1963.96216056885","2001.91895877437","2012.24349536719","1997.43401377218","2082.83329787258","2124.14589910309","2151.04797826823","2140.01653881473","2247.88501479552","2340.74590112202","2404.95887335624","2638.80022238929","3534.0471212057","3676.70748852037","3994.77187023426","4266.9616015415","4502.20535675723","4723.09142657433","5019.18604095702","5230.59885375807","5404.83768919033","5628.19057435705","5911.23154183718","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951.85999535348","1969.16048344955","1977.71325440896","1973.42466670501","2039.31377508419","2161.18134466411","2296.16614265502","2384.55004699394","2457.29384660966","2627.2587558969","2754.3330101484","2858.45571423603","2884.08130837247","2975.95617383012","3178.47939087776","3376.9654165862","3578.08367648366","3817.18633661443","3951.24715938462","3822.16440425548","3942.82260348053","4223.42723904169","4466.61977612596","4682.97352168953","4918.26997275544","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18740.0768921876","19680.4914998517","20318.3179927551","20917.0204556614","21862.5085844033","22900.5570833371","23981.0037270758","25522.2102710833","27262.6186295993","28791.5530137611","31581.5554114663","32759.0526709715","33885.4470738188","33680.7047822017","35166.9731404831","36967.6409693693","40434.1000094296","43339.5791510769","45897.1427107986","44408.6134820501","44742.9858280209","46388.293591692","46053.8562326424","46162.0916473842","47130.7122026171","",
"High income: nonOECD","NOC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10465.176320355","10952.9485073992","10963.3704524671","11121.6199880106","11137.9122659017","11294.1534646332","11656.3119691982","12318.1105083202","12409.692134511","12766.8702892583","13871.5629224362","14349.1384603175","14723.0047209178","16001.9092904049","17741.9858220573","19678.4465748981","22474.6402868864","24517.3009298915","26961.016301691","26273.2830482892","27795.8487505326","30112.6963245842","31600.4422296587","32705.6397521093","33713.8645469455","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18244.0606637219","19345.9013636311","20391.6850495733","21344.0194998553","22782.23987776","24102.9574751641","26600.4493796156","28495.7948454592","27951.8622070526","30407.965371759","36799.3365609589","37779.9237615274","37732.9445962763","38992.3520851328","43193.7886857307","48356.5130433516","54723.6704656139","56862.8393047534","62431.5818742207","56185.377109033","58772.3647147569","62736.6804662551","66363.3722463065","65640.1626547168","64893.0556438342","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.591000647358","829.409990992482","859.548606391106","889.262538996427","957.044100672861","985.775315848608","1032.55820669121","1078.98064841556","1100.4340843443","1144.13114457004","1220.46424225196","1286.47272634083","1287.73442582562","1345.90725819695","1428.75763105008","1507.56830886165","1588.26514578116","1668.74039146943","1787.40581083487","1863.68345127265","1956.46585811505","2042.14068690866","2154.2107555648","2241.72770578805","2370.05289283038","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14827.1377996185","14458.7478683075","14843.4084367152","15838.1880931037","16974.6533768908","17756.7326558919","18296.0712923608","19027.222570307","19277.8424140427","20579.4022665055","21567.5963271615","22545.7110300034","23335.6578528733","23990.8996892259","25089.4269803585","25753.7877214953","27669.1380498241","29183.1253080723","29559.1162093237","30497.9705278394","31028.1453090779","32283.0342856159","32989.6324271615","35217.0883493399","","",
"High income: OECD","OEC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18271.8259396479","18964.4217393155","19649.7320856347","20241.1538427803","21198.1349006457","22108.128319278","23074.1529877268","24144.5818173355","24961.5415357611","26029.9625756428","27637.1548296681","28621.4054081792","29517.7145422693","30424.5420963892","32020.9234560939","33618.6593141571","35764.5513501449","37476.2149063994","38287.1994276699","37295.1171156543","38517.2916857706","39837.517245817","40819.3244730693","41639.4059727518","42707.8125712344","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16588.1196342873","17205.7460950186","17819.071941654","18488.6387184596","19319.1514130894","20032.0919456995","20897.5617291535","21872.0448129309","22713.0550353736","23626.4327471326","25092.8647592564","25883.7885773968","26638.5874183366","27424.1630146589","28899.6094922652","30389.9686057562","32382.0198603291","33922.438268282","34704.8460533201","33773.809530573","34929.6213750461","36230.1236866396","37084.5376963655","37790.5132812096","38765.6883657415","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22645.2131349422","23768.5551327054","25190.1135403692","26205.0023031764","26847.8440290497","28090.3474620464","29103.8747243438","31277.7426820116","32491.6220968536","32939.4002471288","35287.857019508","37159.8612508598","36501.4329905158","35295.6530451716","35787.6936844965","36972.7235305775","39424.7958433689","41618.1403727388","44900.7903460878","46098.8876854854","45884.958399711","42479.201320064","41925.7130246448","40121.6743587981","","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3223.95588126652","3420.04883527134","3506.92875587572","3603.63887916518","3724.771917725","3907.91406072358","4102.42710728392","4431.3336673795","4541.87823646206","4621.47355335434","4812.96679036908","5123.27777188681","5327.467910061","5594.98859214866","6133.06570608449","6552.75410825242","6859.90808731994","7518.27622285681","7919.21372916494","7656.44359433032","7979.49406085372","8400.34591192609","8710.88926617361","8979.88192588376","9195.73572125747","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.81682741279","2086.24158279967","2237.90985089268","2272.16223428308","2347.13939549775","2452.74648685181","2554.03094005913","2559.9823479527","2590.07540883456","2662.54335589236","2775.63261551512","2833.04334491471","2907.75816927075","3046.54316687831","3293.50632600457","3586.4177668576","3845.52611733239","4054.64177359215","4118.69008824096","4179.73399818311","4209.69801377075","4322.53438254774","4458.87241522967","4625.72008073426","4844.2223854927","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4854.13352876105","5375.26524300859","5827.59920809264","6164.45544285135","6344.23742480807","6456.6617235221","6622.13761473838","7025.13505525411","7469.17884628166","7724.50672739832","7957.90959192934","8031.83528299904","8183.56202413614","8540.85681066727","9267.68768504533","10072.4962444078","11069.5417595114","12519.0636897831","13692.1615351162","14099.7157412363","14852.1278018918","16511.0547734159","18223.9539132923","19714.2249100777","20894.7177011105","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3403.90362752044","3521.61725244091","3510.90272948594","3709.94797409501","4176.84910630437","4500.08865407956","4632.96493245919","4939.38888826098","4899.95159601072","4977.88497477767","5156.99495357188","5237.0843101427","5535.79120956004","5807.91399112392","6186.46736862946","6703.97580628321","7339.91050494534","8078.05765360277","8879.96983470083","8929.20708389588","9677.90028838178","10378.5718685495","11045.4934826238","11699.5145959022","11989.3281052251","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92324359698","2597.19912976616","2601.11116340608","2655.0549156648","2764.77897458281","2886.99447470298","3041.78651039555","3182.75781435135","3129.60622027807","3205.48388807451","3350.70092958855","3452.1614036902","3557.43398161342","3731.71753508082","4012.57600389884","4261.72298319469","4546.35095167167","4899.39230195673","5126.22270574301","5147.80148092106","5524.15438862553","5754.11244156476","6157.01625290901","6590.79654946885","6982.44525767207","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10609.584615454","9886.62029440481","8631.91639993801","9200.22975621191","10144.2253861562","11120.1130850983","11297.3245854142","11396.1642468817","10740.5029776458","10220.0366657741","10872.6420217018","11722.787196122","11324.5428100218","12389.6348291873","13039.0765983763","13122.1910394042","13407.9839843693","12961.3803775866","11589.7790903137","11867.7281802055","13033.6581666171","13773.5431236781","13587.7301379961","14756.6672024841","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038.47453701233","1146.79235790952","1302.52750403356","1537.10025625023","1621.31929150778","1559.65735781702","1666.98444294661","1587.0825403749","1503.73649264405","1514.92180628345","1472.17328711068","1466.0362347405","1449.25416870722","1473.06639142924","1516.94287819694","1624.92312421318","1672.26923060849","1795.97657178037","1906.65714176949","1992.35298978006","2122.70744159319","2345.06587687314","2524.80068158752","2647.33492172266","","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.7036655368","5746.95168943255","6007.32674621143","6363.95939005223","6828.96570900811","7445.92827741518","8074.55867828756","8805.23789789874","9393.29375678664","9920.35949517642","10610.7296268279","10964.633106995","11592.2803284225","12043.8516729575","13053.0185610087","13806.8284829299","15153.0152269642","16892.0402476767","18046.1515894378","19145.6318516382","20757.4199292712","22333.4909143895","23151.9466500062","23994.3006010812","24882.3434867965","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16336.1837948459","16904.0740791082","17875.4806928788","18846.3165951751","19828.9681082829","20873.7500763855","21625.8313731455","22480.1704852548","24118.0092016564","24868.2535355726","25747.5092641845","28866.1687368368","29790.5968425663","30727.8627443595","32122.1901722864","33392.4207955084","34256.9101836433","34198.6882745893","34443.7802008364","34071.2446789454","33756.7976588694","34121.0772911639","34183.1419214823","34937.6779868656","","",
"Korea, Dem. Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11198.2285321804","12104.3000136337","12524.8491097396","12545.452685035","12901.3013246052","13686.9835008709","14196.5740316797","15058.9651773304","15812.3369203071","16806.08704505","17852.1446888119","18584.4549346605","19331.727504639","19821.8807750782","20303.0531298398","22072.6564548429","23887.0332845915","25224.0934382974","26095.7840340265","26217.255314977","26924.4334357368","26932.4114908842","27000.4058925248","27509.2344339841","28326.8065905497","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.56801639375","4066.45641083377","4125.37874788585","4325.49525948764","4543.11930576067","4840.22303834626","4893.25293135519","5073.92723860142","5022.59748704422","4925.62958105822","4822.97602837499","4797.71838861981","4780.15446154675","4996.04036754622","5251.98823157329","5448.98115354224","5799.01781940584","6188.42337852106","6621.20380027632","6322.52470409105","7142.05701070245","7504.67749192442","7443.75054382692","8513.83272991064","8894.3437143754","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2604.73989284808","2632.43376940212","2780.53723386362","2863.0236120799","3015.37477720392","3146.37774642255","3275.29296330192","3242.0321802018","3296.37084727596","3485.45294122429","3485.63801220056","3578.47978975969","3680.71455367117","3784.11186361524","4017.89476070124","4173.79530832501","4342.36664659852","4440.28982550155","4541.18970541375","4433.17269560048","4559.47289831501","4773.19040444871","4893.76913126123","5008.53486763536","5184.96876356162","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88998.8918803269","90950.1796277272","95710.660025655","95919.1018958566","107237.111473085","104078.283879564","114601.84826459","116381.172191119","118513.092789718","116703.6429762","124272.686337374","134117.430936185","135649.49753156","140296.067939498","146177.689570666","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5192.88324883619","4714.33566844036","4435.42256673832","4615.8572890607","4908.37869536996","5380.39287486765","5731.49205508487","5502.16977875323","5336.87385940867","5340.53284802763","5707.34412378758","6486.82529747149","7061.77009401641","7746.240911665","8864.75782032417","9524.45713848717","11349.5483101488","13172.0299676228","15694.2698560608","15529.5985389457","16252.2312005374","17362.8878896532","18136.6997268728","18972.1619500917","19401.3496181683","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.79524035916","7844.09614453217","6854.08855281393","6416.1679959173","5736.15835258263","5611.65837798029","5515.98516479681","5697.31962326724","5460.35162941497","5914.30041088544","6825.41045635342","7367.61171902948","8029.12265176949","9253.57649165382","10231.426449768","11822.3709000841","14916.1828987257","16648.5911073945","20163.6116757122","19386.5895275075","20497.9587888334","22569.8142731808","24063.4266804442","25032.9498943919","25635.8511574432","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","549.619073913725","568.381020276081","648.343787383955","649.887235801522","346.974731511003","485.721831334541","540.715822544504","586.833256763182","596.171404733889","605.000101806475","633.750747568641","678.402063863504","762.658095258094","775.760625095713","838.703460700257","907.107378260584","996.671859126468","1072.05234053424","1181.54476435859","1230.52423509718","1301.69694681068","1397.2246912143","1509.98350545321","1566.51269105915","1660.55346972563","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1200.51083402562","1238.00766438272","1311.22264531372","1370.87182618875","1453.33676590638","1553.87215554323","1656.40811048018","1712.87066659294","1791.89507803705","1921.9786152913","2008.43067150266","2104.24801525963","2176.6578431253","2338.49168301222","2540.96753199407","2806.65955558141","3092.35749184192","3405.02532013925","3550.62891287889","3790.74814288654","4118.75674898367","4402.62481765332","4646.52712384194","4956.00712890863","5312.8457416251","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22843.067965753","24945.5639194501","25915.7370336947","25809.3985342836","25836.707925982","25755.3765346924","26443.0680732743","26926.7153832952","27311.3784884927","26829.6201029666","28013.2094034296","28002.6041223201","27639.6893407328","29453.781441623","32105.3732002908","34552.3443837324","36601.903777807","38814.5141843401","41853.0994532824","41897.891242024","43351.7455769697","47474.0433846687","49706.652046148","50585.1384334072","51924.3470392089","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1133.18872311091","1221.45401615045","1290.00426392204","1337.15292178087","1336.07671934991","1401.89984813657","1467.87674745568","1603.98784044896","1644.24176511571","1673.5931847412","1769.65285030889","1873.73554869505","1968.09767196468","2101.94456559403","2180.53038134144","2351.11943210573","2591.93750055319","2883.71401692366","3080.76471091309","3116.20308534616","3175.27393922098","3478.25223864746","3871.81633818525","3974.90173096649","4068.85976930102","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1199.88927742461","1232.90168016032","1238.14239218026","1246.12976039433","1236.24708933824","1293.7537803677","1309.49956515234","1339.98317077405","1400.23467514378","1475.8049805549","1519.11385110651","1583.55506098726","1576.1195468937","1669.37339995459","1767.34474546531","1875.14736029126","1927.40823105955","2020.78090430071","2078.21959011362","2084.75297650873","2136.53356158136","2159.02288794111","2203.85864192116","2243.20415481235","2292.30752455792","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22179.7118647287","23764.2515676505","25258.4413197048","28122.1414534496","30875.4164185557","32724.7963427689","34404.862813195","36644.233383692","35007.6892631978","37409.8003204494","40949.545283975","40380.1351280668","42338.0153546148","45768.2762787014","50875.749223566","55134.2076745713","59957.2529746932","64421.3634554472","63394.3055623961","61603.7932728995","70598.3197748094","74949.0683680959","76988.0979902503","80295.0277953198","82763.3576508157","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1158.60026496922","1233.77641234318","1382.30778541888","1430.26788800028","1550.42712024809","1665.30892919253","1675.35075426651","1633.41789056883","1634.84914505933","1607.28002747462","1371.66256283724","1256.85243246907","1208.01892725788","1278.50712353595","1343.43094992527","1426.11901363944","1534.73115938929","1651.87495518331","1763.154924626","1655.21037749349","1752.11987315471","1976.40690010282","2061.50595447358","2110.9964310664","2130.43834304623","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","886.431687467692","933.990837346007","776.945724629374","813.672597581096","822.266991863878","776.441625833439","805.479781105865","769.026693052618","784.107842678152","766.452565135147","813.003126074643","742.975499027052","909.04430231174","964.945944382279","1006.84916111754","1041.33787829153","1095.4978179364","1181.94209043583","1240.12808709628","1260.74538680593","1314.41682681939","1389.52981044092","1593.39931079666","1899.90557941931","2017.55116360164","",
"El Salvador","SLV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2929.36247888632","3094.18536801891","3358.90125593974","3645.12816345239","3900.67563912213","4190.70658581431","4297.98628298188","4518.00121452942","4702.07868054041","4904.8481475311","5092.54855449753","5267.7923356259","5446.31441303836","5657.03906921794","5896.01603641795","6279.1132405581","6702.27292999187","7122.33627477864","7332.79895710523","7136.59497666893","7301.8065683115","7596.50913099919","7856.24679618627","8083.75425450257","8340.99025959966","",
"San Marino","SMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4920.73786122442","5137.22816641719","5616.27158497653","5837.30163105605","5225.62909502155","5777.6649282944","6215.04561912622","6762.55898124502","7220.67328387812","8109.30173346081","8860.55613042103","9895.79521199716","10453.593381064","11892.8189722207","11806.1506969005","11805.2835209324","12571.8903612042","12805.7272006785","13019.8511912171","12659.6698906358","",
"Sub-Saharan Africa (developing only)","SSA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607.43789385758","1621.70881922338","1595.4951523721","1596.38869305533","1614.28043546461","1654.6755879765","1724.53829302117","1766.75335762447","1782.15935060281","1801.06713900037","1857.68908137643","1921.57856795062","1968.58425285613","2052.93309825774","2301.5371415485","2437.38153465677","2616.74586587602","2798.43637682327","2925.05013536698","2961.78305602839","3088.74197334922","3204.4619196852","3289.94289170014","3413.48999650539","3543.55530809789","",
"South Sudan","SSD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3591.83367804994","3637.81462209793","3717.13764552511","3461.72729318618","1818.57322871105","2001.75769350978","2659.27539791838","",
"Sub-Saharan Africa (all income levels)","SSF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1607.73823653166","1622.0319514092","1596.09377535754","1597.13117822203","1615.09647072382","1655.56902029883","1726.06787263773","1770.83235141874","1787.21664959798","1807.31418182289","1864.98843713874","1933.32022293118","1982.41532343584","2068.41201292045","2322.74898930974","2462.39009644131","2640.59258316637","2825.48709562281","2955.05838503812","2988.70599517692","3114.87602092889","3231.79498535028","3317.93771067758","3439.79452954882","3568.63442112719","",
"Small states","SST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3974.30115174223","4177.0808494804","4265.9965436468","4407.81747226749","4567.20468426317","4765.52134012941","4959.72125655729","5217.37820505469","5347.48456112039","5493.99756846316","5715.82106132993","6007.41664580982","6278.65410039085","6674.70352176645","7269.66167216069","7761.89131602092","8188.82136607382","8807.71852790333","9174.64166868112","8860.16836807662","9106.82419902859","9464.0988044003","9766.54388304341","10009.0882747103","10276.3510154737","",
"Sao Tome and Principe","STP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1737.59793897441","1796.69962172926","1820.50332366893","1937.56131256444","2034.47124934389","2086.63468824232","2369.46368800551","2427.12811843446","2641.04944106506","2708.54014777903","2803.53356208342","2938.11603132741","3043.61027262003","3143.79092042341","3253.87000862079","",
"Suriname","SUR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6841.95396686805","7130.30867409308","7149.21206112032","6672.8585143555","6917.69293736902","7018.50578933455","7112.8973966829","7518.45978581369","7594.8840567851","7539.01472407562","7623.3053314635","8093.80298891094","8535.09574904757","9202.56487608125","10295.5442058774","11051.8491838921","11734.7567869214","12536.4545058757","13162.1288486128","13505.4287302245","14219.4998592171","15122.8821616099","15704.6115930596","16246.5745629758","","",
"Slovak Republic","SVK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6996.8874285192","7285.11254470894","7870.75373907793","8479.60370077143","9213.72461286846","9962.33548937961","10510.1897396692","10566.487170916","11159.6018619616","12232.4733815897","13159.6980995753","13928.401136972","15015.9223384635","16574.0272082702","18838.7727639784","21431.1342876309","23786.7442511489","23172.6171605144","24432.2113392917","25066.0958944351","25718.4506403904","26496.6312910328","27584.7479180411","",
"Slovenia","SVN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13242.7709119389","14047.4159579679","15074.9267829723","15956.8573568514","16997.6405768386","17882.4131120401","18792.1983329932","20127.9744838434","20943.5948773917","22695.532543472","23887.7792759682","25885.3260465276","27680.6171510384","29598.1392185234","27515.1242340057","27563.6947502611","28491.9137013615","28449.9966165612","28858.6517248163","29917.0303860182","",
"Sweden","SWE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20099.4472393995","20391.0328122854","20493.6506679328","20428.8397162665","21562.6182361963","22778.3622589025","23621.4357324175","24523.3715612066","25562.9960621191","27184.585412362","29384.5369567219","29811.3731710934","30790.5051760393","32061.6022678092","34268.9976028748","34332.3259363865","37594.4639558308","40564.9984515769","41880.8407716078","39669.9368730829","41727.1761199766","43709.2114536214","43869.3843700346","44646.3695036513","45143.5233249951","",
"Swaziland","SWZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3131.01870857986","3201.21136598136","3302.76217829735","3417.57382046516","3505.96507540024","3677.01510943101","3804.75221434422","3901.75109942658","3960.51427338659","4062.93374768393","4166.65791451188","4266.63386692889","4378.85127000675","4542.06438379603","4772.66759068037","5002.49759653623","5261.87244353545","5509.14665911162","5656.35365377173","5673.31239903679","5743.11294844137","5844.88740202652","6012.91111566076","6191.0448675","6342.6615672345","",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36327.2318988918","","","","",
"Seychelles","SYC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9123.90727554076","9584.48501714393","10372.7615784795","11114.1289928299","11075.0815289556","11007.3952827884","11588.239466372","13042.4874603298","14015.1485285954","14214.053026518","14626.4944324543","14607.2726933067","14563.3834969096","14131.2734987219","14157.2570289382","15851.9212496674","17516.5892902029","19755.04064764","19275.4930396325","19131.5974483485","19951.6426803788","22556.4193280098","24110.4920270124","25626.798123459","26244.526923434","",
"Syrian Arab Republic","SYR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
